Date;Time;User;SensorID;SensorName;delta t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
02-Dec-2013;16:17:17;DABR          ;537189293 ;DP_19NOV;51.33;min;29.441;%a.s.;humid;41.799;deg;114741;uV;20.000;°C;989.710;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37348;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.896;V;
02-Dec-2013;16:17:20;DABR          ;537189293 ;DP_19NOV;51.38;min;28.413;%a.s.;humid;42.189;deg;115668;uV;20.000;°C;989.710;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37350;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.896;V;
02-Dec-2013;16:17:23;DABR          ;537189293 ;DP_19NOV;51.43;min;27.356;%a.s.;humid;42.601;deg;116497;uV;20.000;°C;989.700;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37347;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.897;V;
02-Dec-2013;16:17:26;DABR          ;537189293 ;DP_19NOV;51.48;min;26.371;%a.s.;humid;42.995;deg;117263;uV;20.000;°C;989.730;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37344;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.897;V;
02-Dec-2013;16:17:29;DABR          ;537189293 ;DP_19NOV;51.53;min;25.457;%a.s.;humid;43.370;deg;117944;uV;20.000;°C;989.720;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37343;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.897;V;
02-Dec-2013;16:17:32;DABR          ;537189293 ;DP_19NOV;51.58;min;24.555;%a.s.;humid;43.750;deg;118593;uV;20.000;°C;989.680;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37349;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.897;V;
02-Dec-2013;16:17:35;DABR          ;537189293 ;DP_19NOV;51.63;min;23.712;%a.s.;humid;44.113;deg;119190;uV;20.000;°C;989.700;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37348;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.896;V;
02-Dec-2013;16:17:38;DABR          ;537189293 ;DP_19NOV;51.68;min;22.900;%a.s.;humid;44.471;deg;119749;uV;20.000;°C;989.660;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37347;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.896;V;
02-Dec-2013;16:17:41;DABR          ;537189293 ;DP_19NOV;51.73;min;22.104;%a.s.;humid;44.830;deg;120266;uV;20.000;°C;989.650;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37348;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.896;V;
02-Dec-2013;16:17:44;DABR          ;537189293 ;DP_19NOV;51.78;min;21.389;%a.s.;humid;45.159;deg;120754;uV;20.000;°C;989.670;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37345;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.897;V;
02-Dec-2013;16:17:47;DABR          ;537189293 ;DP_19NOV;51.83;min;20.618;%a.s.;humid;45.521;deg;121217;uV;20.000;°C;989.690;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37354;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.897;V;
02-Dec-2013;16:17:50;DABR          ;537189293 ;DP_19NOV;51.88;min;19.933;%a.s.;humid;45.850;deg;121632;uV;20.000;°C;989.660;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37348;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.897;V;
02-Dec-2013;16:17:53;DABR          ;537189293 ;DP_19NOV;51.93;min;19.265;%a.s.;humid;46.177;deg;122039;uV;20.000;°C;989.670;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37346;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.896;V;
02-Dec-2013;16:17:56;DABR          ;537189293 ;DP_19NOV;51.98;min;18.627;%a.s.;humid;46.495;deg;122417;uV;20.000;°C;989.680;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37348;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:17:59;DABR          ;537189293 ;DP_19NOV;52.03;min;17.989;%a.s.;humid;46.819;deg;122776;uV;20.000;°C;989.670;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37344;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.917;V;
02-Dec-2013;16:18:02;DABR          ;537189293 ;DP_19NOV;52.08;min;17.411;%a.s.;humid;47.118;deg;123110;uV;20.000;°C;989.650;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37347;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.918;V;
02-Dec-2013;16:18:05;DABR          ;537189293 ;DP_19NOV;52.13;min;16.848;%a.s.;humid;47.414;deg;123436;uV;20.000;°C;989.670;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37349;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.918;V;
02-Dec-2013;16:18:08;DABR          ;537189293 ;DP_19NOV;52.18;min;16.261;%a.s.;humid;47.728;deg;123745;uV;20.000;°C;989.680;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37348;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.919;V;
02-Dec-2013;16:18:11;DABR          ;537189293 ;DP_19NOV;52.23;min;15.747;%a.s.;humid;48.008;deg;124030;uV;20.000;°C;989.640;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37346;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.918;V;
02-Dec-2013;16:18:14;DABR          ;537189293 ;DP_19NOV;52.28;min;15.244;%a.s.;humid;48.286;deg;124298;uV;20.000;°C;989.680;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37348;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.917;V;
02-Dec-2013;16:18:17;DABR          ;537189293 ;DP_19NOV;52.33;min;14.755;%a.s.;humid;48.560;deg;124564;uV;20.000;°C;989.660;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37355;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.919;V;
02-Dec-2013;16:18:20;DABR          ;537189293 ;DP_19NOV;52.38;min;14.295;%a.s.;humid;48.822;deg;124808;uV;20.000;°C;989.670;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37350;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.918;V;
02-Dec-2013;16:18:23;DABR          ;537189293 ;DP_19NOV;52.43;min;13.820;%a.s.;humid;49.096;deg;125054;uV;20.000;°C;989.680;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37352;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.919;V;
02-Dec-2013;16:18:26;DABR          ;537189293 ;DP_19NOV;52.48;min;13.413;%a.s.;humid;49.334;deg;125256;uV;20.000;°C;989.700;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37351;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.919;V;
02-Dec-2013;16:18:29;DABR          ;537189293 ;DP_19NOV;52.53;min;12.976;%a.s.;humid;49.593;deg;125483;uV;20.000;°C;989.700;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37353;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.919;V;
02-Dec-2013;16:18:32;DABR          ;537189293 ;DP_19NOV;52.58;min;12.555;%a.s.;humid;49.847;deg;125681;uV;20.000;°C;989.640;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37356;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.918;V;
02-Dec-2013;16:18:35;DABR          ;537189293 ;DP_19NOV;52.63;min;12.148;%a.s.;humid;50.094;deg;125871;uV;20.000;°C;989.680;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37351;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.920;V;
02-Dec-2013;16:18:38;DABR          ;537189293 ;DP_19NOV;52.68;min;11.779;%a.s.;humid;50.322;deg;126046;uV;20.000;°C;989.660;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37353;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.919;V;
02-Dec-2013;16:18:41;DABR          ;537189293 ;DP_19NOV;52.73;min;11.426;%a.s.;humid;50.542;deg;126223;uV;20.000;°C;989.680;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37346;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.919;V;
02-Dec-2013;16:18:44;DABR          ;537189293 ;DP_19NOV;52.78;min;11.062;%a.s.;humid;50.771;deg;126403;uV;20.000;°C;989.690;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37356;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.920;V;
02-Dec-2013;16:18:47;DABR          ;537189293 ;DP_19NOV;52.83;min;10.725;%a.s.;humid;50.986;deg;126565;uV;20.000;°C;989.680;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37358;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.920;V;
02-Dec-2013;16:18:50;DABR          ;537189293 ;DP_19NOV;52.88;min;10.393;%a.s.;humid;51.200;deg;126710;uV;20.000;°C;989.700;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37352;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.921;V;
02-Dec-2013;16:18:53;DABR          ;537189293 ;DP_19NOV;52.93;min;10.075;%a.s.;humid;51.407;deg;126855;uV;20.000;°C;989.750;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37360;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.921;V;
02-Dec-2013;16:18:56;DABR          ;537189293 ;DP_19NOV;52.98;min;9.777;%a.s.;humid;51.603;deg;126997;uV;20.000;°C;989.750;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37357;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.921;V;
02-Dec-2013;16:18:59;DABR          ;537189293 ;DP_19NOV;53.03;min;9.476;%a.s.;humid;51.803;deg;127129;uV;20.000;°C;989.690;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37353;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.920;V;
02-Dec-2013;16:19:02;DABR          ;537189293 ;DP_19NOV;53.08;min;9.190;%a.s.;humid;51.995;deg;127271;uV;20.000;°C;989.690;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37355;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.921;V;
02-Dec-2013;16:19:05;DABR          ;537189293 ;DP_19NOV;53.13;min;8.916;%a.s.;humid;52.180;deg;127392;uV;20.000;°C;989.730;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37358;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.920;V;
02-Dec-2013;16:19:08;DABR          ;537189293 ;DP_19NOV;53.18;min;8.641;%a.s.;humid;52.368;deg;127505;uV;20.000;°C;989.690;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37362;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.919;V;
02-Dec-2013;16:19:11;DABR          ;537189293 ;DP_19NOV;53.23;min;8.393;%a.s.;humid;52.539;deg;127619;uV;20.000;°C;989.670;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37355;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.919;V;
02-Dec-2013;16:19:14;DABR          ;537189293 ;DP_19NOV;53.28;min;8.138;%a.s.;humid;52.716;deg;127729;uV;20.000;°C;989.710;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37358;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.920;V;
02-Dec-2013;16:19:17;DABR          ;537189293 ;DP_19NOV;53.33;min;7.890;%a.s.;humid;52.889;deg;127821;uV;20.000;°C;989.700;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37358;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.918;V;
02-Dec-2013;16:19:20;DABR          ;537189293 ;DP_19NOV;53.38;min;7.666;%a.s.;humid;53.047;deg;127936;uV;20.000;°C;989.740;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37354;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.921;V;
02-Dec-2013;16:19:23;DABR          ;537189293 ;DP_19NOV;53.43;min;7.433;%a.s.;humid;53.213;deg;128029;uV;20.000;°C;989.690;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37362;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.921;V;
02-Dec-2013;16:19:26;DABR          ;537189293 ;DP_19NOV;53.48;min;7.204;%a.s.;humid;53.377;deg;128119;uV;20.000;°C;989.700;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37360;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.921;V;
02-Dec-2013;16:19:29;DABR          ;537189293 ;DP_19NOV;53.53;min;7.000;%a.s.;humid;53.524;deg;128208;uV;20.000;°C;989.730;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37355;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.921;V;
02-Dec-2013;16:19:32;DABR          ;537189293 ;DP_19NOV;53.58;min;6.785;%a.s.;humid;53.680;deg;128293;uV;20.000;°C;989.710;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37363;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.921;V;
02-Dec-2013;16:19:35;DABR          ;537189293 ;DP_19NOV;53.63;min;6.594;%a.s.;humid;53.820;deg;128379;uV;20.000;°C;989.690;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37362;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.920;V;
02-Dec-2013;16:19:38;DABR          ;537189293 ;DP_19NOV;53.68;min;6.397;%a.s.;humid;53.965;deg;128451;uV;20.000;°C;989.720;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37358;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.921;V;
02-Dec-2013;16:19:41;DABR          ;537189293 ;DP_19NOV;53.73;min;6.222;%a.s.;humid;54.095;deg;128522;uV;20.000;°C;989.710;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37360;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.920;V;
02-Dec-2013;16:19:44;DABR          ;537189293 ;DP_19NOV;53.78;min;6.041;%a.s.;humid;54.230;deg;128599;uV;20.000;°C;989.660;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37353;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.920;V;
02-Dec-2013;16:19:47;DABR          ;537189293 ;DP_19NOV;53.83;min;5.863;%a.s.;humid;54.363;deg;128668;uV;20.000;°C;989.710;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37361;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.921;V;
02-Dec-2013;16:19:50;DABR          ;537189293 ;DP_19NOV;53.88;min;5.702;%a.s.;humid;54.484;deg;128732;uV;20.000;°C;989.740;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37361;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.920;V;
02-Dec-2013;16:19:53;DABR          ;537189293 ;DP_19NOV;53.93;min;5.542;%a.s.;humid;54.606;deg;128810;uV;20.000;°C;989.700;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37360;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.919;V;
02-Dec-2013;16:19:56;DABR          ;537189293 ;DP_19NOV;53.98;min;5.376;%a.s.;humid;54.732;deg;128871;uV;20.000;°C;989.690;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37364;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.919;V;
02-Dec-2013;16:19:59;DABR          ;537189293 ;DP_19NOV;54.03;min;5.213;%a.s.;humid;54.857;deg;128928;uV;20.000;°C;989.700;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37363;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.921;V;
02-Dec-2013;16:20:02;DABR          ;537189293 ;DP_19NOV;54.08;min;5.064;%a.s.;humid;54.972;deg;128993;uV;20.000;°C;989.720;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37361;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.920;V;
02-Dec-2013;16:20:05;DABR          ;537189293 ;DP_19NOV;54.13;min;4.914;%a.s.;humid;55.088;deg;129042;uV;20.000;°C;989.740;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37365;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.921;V;
02-Dec-2013;16:20:08;DABR          ;537189293 ;DP_19NOV;54.18;min;4.779;%a.s.;humid;55.193;deg;129092;uV;20.000;°C;989.730;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37362;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.922;V;
02-Dec-2013;16:20:11;DABR          ;537189293 ;DP_19NOV;54.23;min;4.633;%a.s.;humid;55.307;deg;129144;uV;20.000;°C;989.710;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37365;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.920;V;
02-Dec-2013;16:20:14;DABR          ;537189293 ;DP_19NOV;54.28;min;4.509;%a.s.;humid;55.405;deg;129201;uV;20.000;°C;989.720;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37365;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.922;V;
02-Dec-2013;16:20:17;DABR          ;537189293 ;DP_19NOV;54.33;min;4.382;%a.s.;humid;55.505;deg;129246;uV;20.000;°C;989.680;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37362;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.921;V;
