#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#17951A
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-4Ch_1 [A] FSO2-C4 SN:2411E5085967340C Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00∞C
#--- Measurement Data --------------------------------------------------------------------
Date [A T1]	Time [A T1]	 dt (s) [A T1]	Sample Temp. (∞C) [A T1]	Status [A T1]
12-07-2024	13:37:33.201	15823.420	22.725	OK
12-07-2024	13:37:35.201	15825.420	22.723	OK
12-07-2024	13:37:37.204	15827.423	22.723	OK
12-07-2024	13:37:39.205	15829.424	22.721	OK
12-07-2024	13:37:41.205	15831.424	22.724	OK
12-07-2024	13:37:43.206	15833.425	22.722	OK
12-07-2024	13:37:45.207	15835.426	22.723	OK
12-07-2024	13:37:47.205	15837.424	22.723	OK
12-07-2024	13:37:49.206	15839.425	22.720	OK
12-07-2024	13:37:51.206	15841.425	22.718	OK
12-07-2024	13:37:53.208	15843.427	22.719	OK
12-07-2024	13:37:55.209	15845.428	22.717	OK
12-07-2024	13:37:57.210	15847.429	22.714	OK
12-07-2024	13:37:59.209	15849.428	22.719	OK
12-07-2024	13:38:01.211	15851.430	22.717	OK
12-07-2024	13:38:03.211	15853.430	22.716	OK
12-07-2024	13:38:05.212	15855.431	22.716	OK
12-07-2024	13:38:07.212	15857.431	22.714	OK
12-07-2024	13:38:09.212	15859.431	22.712	OK
12-07-2024	13:38:11.213	15861.432	22.714	OK
12-07-2024	13:38:13.214	15863.433	22.714	OK
12-07-2024	13:38:15.213	15865.432	22.710	OK
12-07-2024	13:38:17.216	15867.435	22.712	OK
12-07-2024	13:38:19.214	15869.433	22.713	OK
12-07-2024	13:38:21.215	15871.434	22.713	OK
12-07-2024	13:38:23.215	15873.434	22.714	OK
12-07-2024	13:38:25.219	15875.438	22.716	OK
12-07-2024	13:38:27.218	15877.437	22.717	OK
12-07-2024	13:38:29.219	15879.438	22.717	OK
12-07-2024	13:38:31.220	15881.440	22.717	OK
12-07-2024	13:38:33.222	15883.441	22.715	OK
12-07-2024	13:38:35.223	15885.442	22.716	OK
12-07-2024	13:38:37.223	15887.442	22.715	OK
12-07-2024	13:38:39.224	15889.443	22.714	OK
12-07-2024	13:38:41.224	15891.443	22.714	OK
12-07-2024	13:38:43.224	15893.443	22.717	OK
12-07-2024	13:38:45.222	15895.442	22.715	OK
12-07-2024	13:38:47.225	15897.444	22.713	OK
12-07-2024	13:38:49.223	15899.442	22.713	OK
12-07-2024	13:38:51.224	15901.443	22.710	OK
12-07-2024	13:38:53.226	15903.445	22.711	OK
12-07-2024	13:38:55.226	15905.446	22.712	OK
12-07-2024	13:38:57.227	15907.446	22.711	OK
12-07-2024	13:38:59.227	15909.446	22.711	OK
12-07-2024	13:39:01.228	15911.447	22.710	OK
12-07-2024	13:39:03.228	15913.447	22.711	OK
12-07-2024	13:39:05.231	15915.450	22.711	OK
12-07-2024	13:39:07.230	15917.449	22.708	OK
12-07-2024	13:39:09.230	15919.449	22.708	OK
12-07-2024	13:39:11.230	15921.449	22.705	OK
12-07-2024	13:39:13.232	15923.451	22.704	OK
12-07-2024	13:39:15.231	15925.450	22.706	OK
12-07-2024	13:39:17.232	15927.451	22.708	OK
12-07-2024	13:39:19.234	15929.453	22.706	OK
12-07-2024	13:39:21.233	15931.452	22.707	OK
12-07-2024	13:39:23.235	15933.454	22.707	OK
12-07-2024	13:39:25.235	15935.454	22.706	OK
12-07-2024	13:39:27.238	15937.457	22.706	OK
12-07-2024	13:39:29.238	15939.457	22.704	OK
12-07-2024	13:39:31.237	15941.456	22.705	OK
12-07-2024	13:39:33.238	15943.457	22.708	OK
12-07-2024	13:39:35.237	15945.456	22.708	OK
12-07-2024	13:39:37.237	15947.456	22.709	OK
12-07-2024	13:39:39.238	15949.457	22.709	OK
12-07-2024	13:39:41.239	15951.458	22.707	OK
12-07-2024	13:39:43.236	15953.455	22.706	OK
12-07-2024	13:39:45.239	15955.458	22.705	OK
12-07-2024	13:39:47.237	15957.456	22.707	OK
12-07-2024	13:39:49.240	15959.460	22.706	OK
12-07-2024	13:39:51.239	15961.458	22.708	OK
12-07-2024	13:39:53.239	15963.458	22.706	OK
12-07-2024	13:39:55.240	15965.459	22.703	OK
12-07-2024	13:39:57.239	15967.458	22.703	OK
12-07-2024	13:39:59.240	15969.459	22.708	OK
12-07-2024	13:40:01.241	15971.460	22.703	OK
12-07-2024	13:40:03.242	15973.461	22.701	OK
12-07-2024	13:40:05.242	15975.461	22.706	OK
12-07-2024	13:40:07.243	15977.462	22.704	OK
12-07-2024	13:40:09.242	15979.461	22.704	OK
12-07-2024	13:40:11.245	15981.465	22.703	OK
12-07-2024	13:40:13.244	15983.463	22.699	OK
12-07-2024	13:40:15.246	15985.465	22.701	OK
12-07-2024	13:40:17.245	15987.464	22.703	OK
12-07-2024	13:40:19.247	15989.466	22.701	OK
12-07-2024	13:40:21.246	15991.465	22.703	OK
12-07-2024	13:40:23.248	15993.467	22.701	OK
12-07-2024	13:40:25.249	15995.468	22.703	OK
12-07-2024	13:40:27.249	15997.468	22.707	OK
12-07-2024	13:40:29.250	15999.469	22.705	OK
12-07-2024	13:40:31.251	16001.471	22.704	OK
12-07-2024	13:40:33.252	16003.471	22.706	OK
12-07-2024	13:40:35.255	16005.474	22.705	OK
12-07-2024	13:40:37.256	16007.476	22.706	OK
12-07-2024	13:40:39.263	16009.482	22.706	OK
12-07-2024	13:40:41.257	16011.476	22.707	OK
12-07-2024	13:40:43.258	16013.477	22.707	OK
12-07-2024	13:40:45.257	16015.476	22.705	OK
12-07-2024	13:40:47.261	16017.480	22.705	OK
12-07-2024	13:40:49.264	16019.483	22.703	OK
12-07-2024	13:40:51.268	16021.487	22.700	OK
12-07-2024	13:40:53.264	16023.483	22.698	OK
12-07-2024	13:40:55.264	16025.483	22.700	OK
12-07-2024	13:40:57.265	16027.484	22.698	OK
12-07-2024	13:40:59.266	16029.485	22.699	OK
12-07-2024	13:41:01.267	16031.486	22.698	OK
12-07-2024	13:41:03.267	16033.486	22.694	OK
12-07-2024	13:41:05.270	16035.489	22.694	OK
12-07-2024	13:41:07.271	16037.490	22.694	OK
12-07-2024	13:41:09.273	16039.492	22.695	OK
12-07-2024	13:41:11.276	16041.495	22.698	OK
12-07-2024	13:41:13.276	16043.495	22.694	OK
12-07-2024	13:41:15.277	16045.496	22.696	OK
12-07-2024	13:41:17.277	16047.496	22.698	OK
12-07-2024	13:41:19.278	16049.497	22.698	OK
12-07-2024	13:41:21.277	16051.496	22.696	OK
12-07-2024	13:41:23.277	16053.497	22.692	OK
12-07-2024	13:41:25.279	16055.498	22.692	OK
12-07-2024	13:41:27.279	16057.498	22.696	OK
12-07-2024	13:41:29.279	16059.498	22.694	OK
12-07-2024	13:41:31.282	16061.501	22.695	OK
12-07-2024	13:41:33.282	16063.501	22.697	OK
12-07-2024	13:41:35.282	16065.501	22.695	OK
12-07-2024	13:41:37.284	16067.503	22.695	OK
12-07-2024	13:41:39.283	16069.502	22.696	OK
12-07-2024	13:41:41.284	16071.503	22.694	OK
12-07-2024	13:41:43.287	16073.506	22.693	OK
12-07-2024	13:41:45.289	16075.508	22.693	OK
12-07-2024	13:41:47.289	16077.508	22.692	OK
12-07-2024	13:41:49.288	16079.507	22.688	OK
12-07-2024	13:41:51.290	16081.509	22.689	OK
12-07-2024	13:41:53.289	16083.508	22.692	OK
12-07-2024	13:41:55.292	16085.511	22.693	OK
12-07-2024	13:41:57.291	16087.511	22.693	OK
12-07-2024	13:41:59.291	16089.510	22.691	OK
12-07-2024	13:42:01.291	16091.510	22.697	OK
12-07-2024	13:42:03.296	16093.515	22.693	OK
12-07-2024	13:42:05.296	16095.515	22.690	OK
12-07-2024	13:42:07.297	16097.516	22.692	OK
12-07-2024	13:42:09.297	16099.516	22.692	OK
12-07-2024	13:42:11.299	16101.518	22.689	OK
12-07-2024	13:42:13.298	16103.517	22.687	OK
12-07-2024	13:42:15.298	16105.517	22.688	OK
12-07-2024	13:42:17.299	16107.518	22.689	OK
12-07-2024	13:42:19.300	16109.519	22.690	OK
12-07-2024	13:42:21.300	16111.519	22.686	OK
12-07-2024	13:42:23.300	16113.519	22.686	OK
12-07-2024	13:42:25.300	16115.519	22.687	OK
12-07-2024	13:42:27.301	16117.520	22.686	OK
12-07-2024	13:42:29.298	16119.517	22.686	OK
12-07-2024	13:42:31.302	16121.521	22.683	OK
12-07-2024	13:42:33.302	16123.521	22.677	OK
12-07-2024	13:42:35.306	16125.526	22.677	OK
12-07-2024	13:42:37.305	16127.524	22.678	OK
12-07-2024	13:42:39.306	16129.525	22.677	OK
12-07-2024	13:42:41.308	16131.527	22.677	OK
12-07-2024	13:42:43.308	16133.527	22.679	OK
12-07-2024	13:42:45.308	16135.527	22.680	OK
12-07-2024	13:42:47.308	16137.527	22.677	OK
12-07-2024	13:42:49.309	16139.528	22.676	OK
12-07-2024	13:42:51.309	16141.528	22.674	OK
12-07-2024	13:42:53.309	16143.528	22.669	OK
12-07-2024	13:42:55.309	16145.528	22.671	OK
12-07-2024	13:42:57.311	16147.530	22.676	OK
12-07-2024	13:42:59.312	16149.531	22.676	OK
12-07-2024	13:43:01.312	16151.531	22.676	OK
12-07-2024	13:43:03.312	16153.531	22.674	OK
12-07-2024	13:43:05.313	16155.532	22.677	OK
12-07-2024	13:43:07.312	16157.532	22.674	OK
12-07-2024	13:43:09.313	16159.532	22.673	OK
12-07-2024	13:43:11.315	16161.534	22.677	OK
12-07-2024	13:43:13.316	16163.535	22.675	OK
12-07-2024	13:43:15.317	16165.536	22.674	OK
12-07-2024	13:43:17.319	16167.538	22.678	OK
12-07-2024	13:43:19.320	16169.539	22.677	OK
12-07-2024	13:43:21.320	16171.539	22.678	OK
12-07-2024	13:43:23.321	16173.540	22.680	OK
12-07-2024	13:43:25.322	16175.541	22.683	OK
12-07-2024	13:43:27.320	16177.539	22.682	OK
12-07-2024	13:43:29.323	16179.542	22.680	OK
12-07-2024	13:43:31.325	16181.544	22.681	OK
12-07-2024	13:43:33.325	16183.544	22.684	OK
12-07-2024	13:43:35.325	16185.544	22.682	OK
12-07-2024	13:43:37.327	16187.546	22.679	OK
12-07-2024	13:43:39.327	16189.546	22.682	OK
12-07-2024	13:43:41.328	16191.547	22.685	OK
12-07-2024	13:43:43.328	16193.547	22.683	OK
12-07-2024	13:43:45.328	16195.547	22.682	OK
12-07-2024	13:43:47.327	16197.546	22.683	OK
12-07-2024	13:43:49.329	16199.548	22.682	OK
12-07-2024	13:43:51.327	16201.546	22.681	OK
12-07-2024	13:43:53.330	16203.549	22.680	OK
12-07-2024	13:43:55.328	16205.547	22.682	OK
12-07-2024	13:43:57.330	16207.549	22.684	OK
12-07-2024	13:43:59.332	16209.551	22.681	OK
12-07-2024	13:44:01.332	16211.551	22.679	OK
12-07-2024	13:44:03.332	16213.551	22.679	OK
12-07-2024	13:44:05.334	16215.553	22.680	OK
12-07-2024	13:44:07.334	16217.553	22.681	OK
12-07-2024	13:44:09.335	16219.554	22.682	OK
12-07-2024	13:44:11.336	16221.555	22.679	OK
12-07-2024	13:44:13.336	16223.555	22.679	OK
12-07-2024	13:44:15.336	16225.555	22.683	OK
12-07-2024	13:44:17.338	16227.557	22.683	OK
12-07-2024	13:44:19.338	16229.557	22.680	OK
12-07-2024	13:44:21.338	16231.557	22.681	OK
12-07-2024	13:44:23.339	16233.558	22.683	OK
12-07-2024	13:44:25.338	16235.557	22.682	OK
12-07-2024	13:44:27.338	16237.557	22.680	OK
12-07-2024	13:44:29.337	16239.557	22.682	OK
12-07-2024	13:44:31.338	16241.557	22.684	OK
12-07-2024	13:44:33.339	16243.558	22.684	OK
12-07-2024	13:44:35.340	16245.559	22.685	OK
12-07-2024	13:44:37.340	16247.559	22.685	OK
12-07-2024	13:44:39.341	16249.561	22.679	OK
12-07-2024	13:44:41.342	16251.561	22.677	OK
12-07-2024	13:44:43.343	16253.562	22.682	OK
12-07-2024	13:44:45.344	16255.563	22.681	OK
12-07-2024	13:44:47.345	16257.565	22.684	OK
12-07-2024	13:44:49.346	16259.565	22.682	OK
12-07-2024	13:44:51.349	16261.568	22.680	OK
12-07-2024	13:44:53.350	16263.569	22.680	OK
12-07-2024	13:44:55.350	16265.569	22.678	OK
12-07-2024	13:44:57.352	16267.571	22.680	OK
12-07-2024	13:44:59.352	16269.571	22.676	OK
12-07-2024	13:45:01.354	16271.573	22.676	OK
12-07-2024	13:45:03.354	16273.573	22.676	OK
12-07-2024	13:45:05.355	16275.574	22.676	OK
12-07-2024	13:45:07.356	16277.575	22.677	OK
12-07-2024	13:45:09.356	16279.575	22.676	OK
12-07-2024	13:45:11.357	16281.576	22.677	OK
12-07-2024	13:45:13.358	16283.577	22.681	OK
12-07-2024	13:45:15.360	16285.579	22.677	OK
12-07-2024	13:45:17.363	16287.582	22.677	OK
12-07-2024	13:45:19.363	16289.582	22.677	OK
12-07-2024	13:45:21.363	16291.582	22.677	OK
12-07-2024	13:45:23.363	16293.582	22.675	OK
12-07-2024	13:45:25.363	16295.582	22.675	OK
12-07-2024	13:45:27.363	16297.582	22.675	OK
12-07-2024	13:45:29.364	16299.583	22.674	OK
12-07-2024	13:45:31.365	16301.584	22.676	OK
12-07-2024	13:45:33.364	16303.583	22.675	OK
12-07-2024	13:45:35.365	16305.584	22.677	OK
12-07-2024	13:45:37.362	16307.581	22.679	OK
12-07-2024	13:45:39.364	16309.583	22.675	OK
12-07-2024	13:45:41.363	16311.582	22.674	OK
12-07-2024	13:45:43.365	16313.584	22.676	OK
12-07-2024	13:45:45.366	16315.585	22.674	OK
12-07-2024	13:45:47.365	16317.584	22.674	OK
12-07-2024	13:45:49.366	16319.585	22.676	OK
12-07-2024	13:45:51.367	16321.586	22.675	OK
12-07-2024	13:45:53.367	16323.586	22.672	OK
12-07-2024	13:45:55.367	16325.586	22.670	OK
12-07-2024	13:45:57.368	16327.587	22.673	OK
12-07-2024	13:45:59.368	16329.587	22.673	OK
12-07-2024	13:46:01.369	16331.588	22.674	OK
12-07-2024	13:46:03.369	16333.588	22.677	OK
12-07-2024	13:46:05.367	16335.586	22.673	OK
12-07-2024	13:46:07.370	16337.589	22.672	OK
12-07-2024	13:46:09.370	16339.589	22.675	OK
12-07-2024	13:46:11.373	16341.592	22.674	OK
12-07-2024	13:46:13.374	16343.593	22.673	OK
12-07-2024	13:46:15.372	16345.591	22.672	OK
12-07-2024	13:46:17.373	16347.592	22.669	OK
12-07-2024	13:46:19.374	16349.593	22.673	OK
12-07-2024	13:46:21.375	16351.594	22.672	OK
12-07-2024	13:46:23.376	16353.595	22.670	OK
12-07-2024	13:46:25.377	16355.596	22.670	OK
12-07-2024	13:46:27.378	16357.597	22.669	OK
12-07-2024	13:46:29.378	16359.597	22.665	OK
12-07-2024	13:46:31.381	16361.600	22.668	OK
12-07-2024	13:46:33.381	16363.600	22.669	OK
12-07-2024	13:46:35.383	16365.602	22.668	OK
12-07-2024	13:46:37.384	16367.603	22.665	OK
12-07-2024	13:46:39.384	16369.603	22.664	OK
12-07-2024	13:46:41.385	16371.604	22.667	OK
12-07-2024	13:46:43.385	16373.604	22.670	OK
12-07-2024	13:46:45.386	16375.605	22.667	OK
12-07-2024	13:46:47.386	16377.605	22.667	OK
12-07-2024	13:46:49.386	16379.605	22.671	OK
12-07-2024	13:46:51.387	16381.606	22.672	OK
12-07-2024	13:46:53.388	16383.607	22.669	OK
12-07-2024	13:46:55.388	16385.607	22.673	OK
12-07-2024	13:46:57.389	16387.608	22.672	OK
12-07-2024	13:46:59.389	16389.608	22.671	OK
12-07-2024	13:47:01.390	16391.609	22.671	OK
12-07-2024	13:47:03.389	16393.608	22.669	OK
12-07-2024	13:47:05.389	16395.608	22.668	OK
12-07-2024	13:47:07.391	16397.610	22.670	OK
12-07-2024	13:47:09.393	16399.612	22.670	OK
12-07-2024	13:47:11.395	16401.614	22.670	OK
12-07-2024	13:47:13.396	16403.615	22.675	OK
12-07-2024	13:47:15.396	16405.615	22.673	OK
12-07-2024	13:47:17.396	16407.615	22.671	OK
12-07-2024	13:47:19.398	16409.617	22.673	OK
12-07-2024	13:47:21.399	16411.618	22.668	OK
12-07-2024	13:47:23.399	16413.618	22.668	OK
12-07-2024	13:47:25.398	16415.617	22.665	OK
12-07-2024	13:47:27.398	16417.617	22.668	OK
12-07-2024	13:47:29.400	16419.619	22.671	OK
12-07-2024	13:47:31.399	16421.618	22.669	OK
12-07-2024	13:47:33.399	16423.618	22.669	OK
12-07-2024	13:47:35.399	16425.618	22.665	OK
12-07-2024	13:47:37.398	16427.617	22.671	OK
12-07-2024	13:47:39.399	16429.618	22.670	OK
12-07-2024	13:47:41.400	16431.619	22.669	OK
12-07-2024	13:47:43.401	16433.620	22.671	OK
12-07-2024	13:47:45.401	16435.620	22.673	OK
12-07-2024	13:47:47.402	16437.621	22.667	OK
12-07-2024	13:47:49.402	16439.621	22.671	OK
12-07-2024	13:47:51.403	16441.622	22.671	OK
12-07-2024	13:47:53.403	16443.622	22.667	OK
12-07-2024	13:47:55.404	16445.623	22.670	OK
12-07-2024	13:47:57.403	16447.623	22.670	OK
12-07-2024	13:47:59.404	16449.623	22.667	OK
12-07-2024	13:48:01.406	16451.625	22.667	OK
12-07-2024	13:48:03.406	16453.625	22.669	OK
12-07-2024	13:48:05.407	16455.626	22.671	OK
12-07-2024	13:48:07.408	16457.627	22.670	OK
12-07-2024	13:48:09.408	16459.627	22.667	OK
12-07-2024	13:48:11.410	16461.629	22.665	OK
12-07-2024	13:48:13.410	16463.629	22.667	OK
12-07-2024	13:48:15.411	16465.630	22.665	OK
12-07-2024	13:48:17.411	16467.630	22.666	OK
12-07-2024	13:48:19.412	16469.631	22.661	OK
12-07-2024	13:48:21.414	16471.633	22.664	OK
12-07-2024	13:48:23.415	16473.634	22.663	OK
12-07-2024	13:48:25.416	16475.635	22.662	OK
12-07-2024	13:48:27.416	16477.636	22.664	OK
12-07-2024	13:48:29.416	16479.635	22.664	OK
12-07-2024	13:48:31.417	16481.636	22.662	OK
12-07-2024	13:48:33.419	16483.638	22.660	OK
12-07-2024	13:48:35.421	16485.640	22.660	OK
12-07-2024	13:48:37.420	16487.639	22.663	OK
12-07-2024	13:48:39.420	16489.639	22.663	OK
12-07-2024	13:48:41.421	16491.640	22.662	OK
12-07-2024	13:48:43.422	16493.641	22.664	OK
12-07-2024	13:48:45.425	16495.644	22.662	OK
12-07-2024	13:48:47.424	16497.643	22.666	OK
12-07-2024	13:48:49.424	16499.643	22.663	OK
12-07-2024	13:48:51.425	16501.644	22.664	OK
12-07-2024	13:48:53.425	16503.644	22.668	OK
12-07-2024	13:48:55.426	16505.645	22.668	OK
12-07-2024	13:48:57.426	16507.645	22.670	OK
12-07-2024	13:48:59.426	16509.645	22.671	OK
12-07-2024	13:49:01.425	16511.644	22.670	OK
12-07-2024	13:49:03.425	16513.644	22.671	OK
12-07-2024	13:49:05.425	16515.644	22.670	OK
12-07-2024	13:49:07.428	16517.647	22.672	OK
12-07-2024	13:49:09.429	16519.648	22.671	OK
12-07-2024	13:49:11.430	16521.649	22.672	OK
12-07-2024	13:49:13.433	16523.652	22.676	OK
12-07-2024	13:49:15.433	16525.652	22.671	OK
12-07-2024	13:49:17.435	16527.654	22.669	OK
12-07-2024	13:49:19.434	16529.653	22.670	OK
12-07-2024	13:49:21.436	16531.655	22.672	OK
12-07-2024	13:49:23.438	16533.657	22.672	OK
12-07-2024	13:49:25.439	16535.658	22.671	OK
12-07-2024	13:49:27.440	16537.659	22.672	OK
12-07-2024	13:49:29.444	16539.663	22.670	OK
12-07-2024	13:49:31.445	16541.664	22.670	OK
12-07-2024	13:49:33.446	16543.665	22.671	OK
12-07-2024	13:49:35.445	16545.664	22.670	OK
12-07-2024	13:49:37.447	16547.667	22.671	OK
12-07-2024	13:49:39.447	16549.666	22.668	OK
12-07-2024	13:49:41.450	16551.669	22.668	OK
12-07-2024	13:49:43.451	16553.670	22.664	OK
12-07-2024	13:49:45.452	16555.671	22.670	OK
12-07-2024	13:49:47.453	16557.672	22.667	OK
12-07-2024	13:49:49.455	16559.674	22.665	OK
12-07-2024	13:49:51.458	16561.677	22.665	OK
12-07-2024	13:49:53.458	16563.677	22.664	OK
12-07-2024	13:49:55.459	16565.678	22.664	OK
12-07-2024	13:49:57.459	16567.678	22.664	OK
12-07-2024	13:49:59.460	16569.679	22.665	OK
12-07-2024	13:50:01.461	16571.681	22.663	OK
12-07-2024	13:50:03.463	16573.682	22.663	OK
12-07-2024	13:50:05.464	16575.683	22.665	OK
12-07-2024	13:50:07.464	16577.684	22.664	OK
12-07-2024	13:50:09.464	16579.683	22.664	OK
12-07-2024	13:50:11.464	16581.683	22.663	OK
12-07-2024	13:50:13.465	16583.684	22.661	OK
12-07-2024	13:50:15.465	16585.684	22.662	OK
12-07-2024	13:50:17.465	16587.684	22.663	OK
12-07-2024	13:50:19.465	16589.684	22.663	OK
12-07-2024	13:50:21.467	16591.686	22.662	OK
12-07-2024	13:50:23.466	16593.685	22.663	OK
12-07-2024	13:50:25.466	16595.685	22.665	OK
12-07-2024	13:50:27.467	16597.687	22.666	OK
12-07-2024	13:50:29.467	16599.686	22.669	OK
12-07-2024	13:50:31.466	16601.685	22.667	OK
12-07-2024	13:50:33.469	16603.689	22.669	OK
12-07-2024	13:50:35.470	16605.689	22.670	OK
12-07-2024	13:50:37.470	16607.689	22.670	OK
12-07-2024	13:50:39.469	16609.688	22.670	OK
12-07-2024	13:50:41.471	16611.690	22.670	OK
12-07-2024	13:50:43.471	16613.690	22.666	OK
12-07-2024	13:50:45.472	16615.691	22.669	OK
12-07-2024	13:50:47.474	16617.693	22.665	OK
12-07-2024	13:50:49.471	16619.690	22.663	OK
12-07-2024	13:50:51.475	16621.694	22.665	OK
12-07-2024	13:50:53.475	16623.694	22.663	OK
12-07-2024	13:50:55.475	16625.695	22.664	OK
12-07-2024	13:50:57.478	16627.697	22.667	OK
12-07-2024	13:50:59.478	16629.697	22.667	OK
12-07-2024	13:51:01.478	16631.697	22.668	OK
12-07-2024	13:51:03.479	16633.698	22.667	OK
12-07-2024	13:51:05.480	16635.699	22.668	OK
12-07-2024	13:51:07.480	16637.699	22.671	OK
12-07-2024	13:51:09.480	16639.699	22.667	OK
12-07-2024	13:51:11.481	16641.700	22.671	OK
12-07-2024	13:51:13.483	16643.702	22.671	OK
12-07-2024	13:51:15.483	16645.702	22.671	OK
12-07-2024	13:51:17.485	16647.704	22.674	OK
12-07-2024	13:51:19.487	16649.706	22.673	OK
12-07-2024	13:51:21.490	16651.709	22.669	OK
12-07-2024	13:51:23.490	16653.709	22.667	OK
12-07-2024	13:51:25.491	16655.710	22.666	OK
12-07-2024	13:51:27.492	16657.711	22.670	OK
12-07-2024	13:51:29.493	16659.712	22.671	OK
12-07-2024	13:51:31.494	16661.713	22.666	OK
12-07-2024	13:51:33.495	16663.714	22.669	OK
12-07-2024	13:51:35.494	16665.713	22.671	OK
12-07-2024	13:51:37.496	16667.715	22.668	OK
12-07-2024	13:51:39.498	16669.717	22.668	OK
12-07-2024	13:51:41.497	16671.716	22.668	OK
12-07-2024	13:51:43.498	16673.717	22.673	OK
12-07-2024	13:51:45.498	16675.717	22.673	OK
12-07-2024	13:51:47.499	16677.718	22.675	OK
12-07-2024	13:51:49.500	16679.719	22.673	OK
12-07-2024	13:51:51.500	16681.719	22.671	OK
12-07-2024	13:51:53.503	16683.723	22.673	OK
12-07-2024	13:51:55.503	16685.722	22.673	OK
12-07-2024	13:51:57.503	16687.722	22.672	OK
12-07-2024	13:51:59.507	16689.726	22.672	OK
12-07-2024	13:52:01.504	16691.723	22.674	OK
12-07-2024	13:52:03.504	16693.723	22.674	OK
12-07-2024	13:52:05.504	16695.723	22.671	OK
12-07-2024	13:52:07.503	16697.722	22.672	OK
12-07-2024	13:52:09.504	16699.723	22.673	OK
12-07-2024	13:52:11.506	16701.725	22.670	OK
12-07-2024	13:52:13.506	16703.725	22.667	OK
12-07-2024	13:52:15.508	16705.727	22.667	OK
12-07-2024	13:52:17.510	16707.729	22.670	OK
12-07-2024	13:52:19.508	16709.727	22.670	OK
12-07-2024	13:52:21.509	16711.728	22.670	OK
12-07-2024	13:52:23.510	16713.729	22.665	OK
12-07-2024	13:52:25.511	16715.731	22.666	OK
12-07-2024	13:52:27.511	16717.730	22.666	OK
12-07-2024	13:52:29.511	16719.730	22.663	OK
12-07-2024	13:52:31.516	16721.735	22.665	OK
12-07-2024	13:52:33.513	16723.732	22.667	OK
12-07-2024	13:52:35.514	16725.733	22.664	OK
12-07-2024	13:52:37.514	16727.733	22.662	OK
12-07-2024	13:52:39.515	16729.735	22.662	OK
12-07-2024	13:52:41.516	16731.735	22.662	OK
12-07-2024	13:52:43.516	16733.735	22.665	OK
12-07-2024	13:52:45.517	16735.736	22.663	OK
12-07-2024	13:52:47.518	16737.737	22.663	OK
12-07-2024	13:52:49.518	16739.737	22.661	OK
12-07-2024	13:52:51.518	16741.737	22.663	OK
12-07-2024	13:52:53.519	16743.738	22.663	OK
12-07-2024	13:52:55.519	16745.738	22.660	OK
12-07-2024	13:52:57.520	16747.739	22.658	OK
12-07-2024	13:52:59.522	16749.741	22.658	OK
12-07-2024	13:53:01.521	16751.740	22.658	OK
12-07-2024	13:53:03.521	16753.740	22.659	OK
12-07-2024	13:53:05.520	16755.739	22.655	OK
12-07-2024	13:53:07.521	16757.741	22.659	OK
12-07-2024	13:53:09.521	16759.740	22.662	OK
12-07-2024	13:53:11.521	16761.740	22.658	OK
12-07-2024	13:53:13.521	16763.740	22.657	OK
12-07-2024	13:53:15.523	16765.742	22.660	OK
12-07-2024	13:53:17.523	16767.742	22.661	OK
12-07-2024	13:53:19.523	16769.742	22.657	OK
12-07-2024	13:53:21.523	16771.743	22.662	OK
12-07-2024	13:53:23.524	16773.743	22.662	OK
12-07-2024	13:53:25.523	16775.742	22.658	OK
12-07-2024	13:53:27.523	16777.742	22.662	OK
12-07-2024	13:53:29.523	16779.742	22.662	OK
12-07-2024	13:53:31.523	16781.742	22.660	OK
12-07-2024	13:53:33.524	16783.744	22.662	OK
12-07-2024	13:53:35.524	16785.743	22.664	OK
12-07-2024	13:53:37.524	16787.743	22.659	OK
12-07-2024	13:53:39.525	16789.744	22.662	OK
12-07-2024	13:53:41.525	16791.744	22.664	OK
12-07-2024	13:53:43.525	16793.744	22.660	OK
12-07-2024	13:53:45.527	16795.746	22.659	OK
12-07-2024	13:53:47.527	16797.746	22.662	OK
12-07-2024	13:53:49.527	16799.746	22.661	OK
12-07-2024	13:53:51.528	16801.747	22.660	OK
12-07-2024	13:53:53.528	16803.747	22.659	OK
12-07-2024	13:53:55.530	16805.749	22.658	OK
12-07-2024	13:53:57.530	16807.749	22.657	OK
12-07-2024	13:53:59.532	16809.751	22.657	OK
12-07-2024	13:54:01.532	16811.751	22.654	OK
12-07-2024	13:54:03.533	16813.752	22.657	OK
12-07-2024	13:54:05.536	16815.755	22.658	OK
12-07-2024	13:54:07.536	16817.755	22.657	OK
12-07-2024	13:54:09.537	16819.756	22.656	OK
12-07-2024	13:54:11.536	16821.755	22.658	OK
12-07-2024	13:54:13.536	16823.755	22.657	OK
12-07-2024	13:54:15.536	16825.755	22.656	OK
12-07-2024	13:54:17.539	16827.758	22.657	OK
12-07-2024	13:54:19.541	16829.760	22.658	OK
12-07-2024	13:54:21.541	16831.760	22.656	OK
12-07-2024	13:54:23.540	16833.759	22.653	OK
12-07-2024	13:54:25.541	16835.760	22.654	OK
12-07-2024	13:54:27.541	16837.760	22.655	OK
